V1.x	V2	V3	uniprot_acc	V5	V6	V7	V1.y	V2.x	V3.x	V5.x	V6.x	V7.x	V8.x	V9.x	V10.x	V11.x	V12.x	V13	V14	V15	V2.y	V3.y	V4	V5.y	V6.y	V7.y	V8.y	V9.y	V10.y	V11.y	V12.y
CHOYP_DS.1.1	23C-29C	2.64058170896369	Q24292	DS_DROME	sp	Q24292	CHOYP_DS.1.1	m.62106	sp	DS_DROME	35.757	3521	1878	83	36	3261	43	3474	0	1805	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
CHOYP_DS.1.1	23C-29C	2.64058170896369	Q24292	DS_DROME	sp	Q24292	CHOYP_DSIM_GD22944.1.1	m.16027	sp	DS_DROME	30.204	245	165	3	171	414	1802	2041	1.4e-26	116	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
CHOYP_DS.1.1	23C-29C	2.64058170896369	Q24292	DS_DROME	sp	Q24292	CHOYP_DSIM_GD22944.1.1	m.16027	sp	DS_DROME	27.128	376	234	9	56	410	235	591	4.05e-22	102	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
CHOYP_LOC100378619.2.2	23C-29C	2.71093822275322	Q8N9Z9	LMTD1_HUMAN	sp	Q8N9Z9	CHOYP_LOC100378619.1.2	m.21468	sp	LMTD1_HUMAN	32.951	349	191	11	684	1010	49	376	1e-42	164	LMTD1_HUMAN	reviewed	Lamin tail domain-containing protein 1 (Intermediate filament tail domain-containing protein 1)	LMNTD1 IFLTD1	Homo sapiens (Human)	388	cell proliferation [GO:0008283]	cytoplasm [GO:0005737]; intermediate filament [GO:0005882]; nuclear envelope [GO:0005635]	structural molecule activity [GO:0005198]	cytoplasm [GO:0005737]; intermediate filament [GO:0005882]; nuclear envelope [GO:0005635]; structural molecule activity [GO:0005198]; cell proliferation [GO:0008283]	GO:0005198; GO:0005635; GO:0005737; GO:0005882; GO:0008283
CHOYP_LOC100378619.2.2	23C-29C	2.71093822275322	Q8N9Z9	LMTD1_HUMAN	sp	Q8N9Z9	CHOYP_LOC100378619.2.2	m.36047	sp	LMTD1_HUMAN	31.436	369	190	12	486	832	49	376	6.5e-40	155	LMTD1_HUMAN	reviewed	Lamin tail domain-containing protein 1 (Intermediate filament tail domain-containing protein 1)	LMNTD1 IFLTD1	Homo sapiens (Human)	388	cell proliferation [GO:0008283]	cytoplasm [GO:0005737]; intermediate filament [GO:0005882]; nuclear envelope [GO:0005635]	structural molecule activity [GO:0005198]	cytoplasm [GO:0005737]; intermediate filament [GO:0005882]; nuclear envelope [GO:0005635]; structural molecule activity [GO:0005198]; cell proliferation [GO:0008283]	GO:0005198; GO:0005635; GO:0005737; GO:0005882; GO:0008283
CHOYP_FAIM1.1.1	23C-29C	2.74126935359315	Q0IIF6	FAIM1_BOVIN	sp	Q0IIF6	CHOYP_FAIM1.1.1	m.36651	sp	FAIM1_BOVIN	65.000	180	63	0	40	219	19	198	8.46e-81	243	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
CHOYP_CLK2.1.1	23C-29C	2.79615673039275	Q91ZA3	PCCA_MOUSE	sp	Q91ZA3	CHOYP_CLK2.1.1	m.3082	sp	PCCA_MOUSE	74.744	293	74	0	48	340	51	343	9.49e-156	457	PCCA_MOUSE	reviewed	Propionyl-CoA carboxylase alpha chain, mitochondrial (PCCase subunit alpha) (EC 6.4.1.3) (Propanoyl-CoA:carbon dioxide ligase subunit alpha)	Pcca	Mus musculus (Mouse)	724		mitochondrial matrix [GO:0005759]; mitochondrion [GO:0005739]	ATP binding [GO:0005524]; biotin carboxylase activity [GO:0004075]; enzyme binding [GO:0019899]; metal ion binding [GO:0046872]; propionyl-CoA carboxylase activity [GO:0004658]	mitochondrial matrix [GO:0005759]; mitochondrion [GO:0005739]; ATP binding [GO:0005524]; biotin carboxylase activity [GO:0004075]; enzyme binding [GO:0019899]; metal ion binding [GO:0046872]; propionyl-CoA carboxylase activity [GO:0004658]	GO:0004075; GO:0004658; GO:0005524; GO:0005739; GO:0005759; GO:0019899; GO:0046872
CHOYP_CLK2.1.1	23C-29C	2.79615673039275	Q91ZA3	PCCA_MOUSE	sp	Q91ZA3	CHOYP_PCCA.1.2	m.3100	sp	PCCA_MOUSE	53.636	110	51	0	1	110	615	724	1.98e-33	125	PCCA_MOUSE	reviewed	Propionyl-CoA carboxylase alpha chain, mitochondrial (PCCase subunit alpha) (EC 6.4.1.3) (Propanoyl-CoA:carbon dioxide ligase subunit alpha)	Pcca	Mus musculus (Mouse)	724		mitochondrial matrix [GO:0005759]; mitochondrion [GO:0005739]	ATP binding [GO:0005524]; biotin carboxylase activity [GO:0004075]; enzyme binding [GO:0019899]; metal ion binding [GO:0046872]; propionyl-CoA carboxylase activity [GO:0004658]	mitochondrial matrix [GO:0005759]; mitochondrion [GO:0005739]; ATP binding [GO:0005524]; biotin carboxylase activity [GO:0004075]; enzyme binding [GO:0019899]; metal ion binding [GO:0046872]; propionyl-CoA carboxylase activity [GO:0004658]	GO:0004075; GO:0004658; GO:0005524; GO:0005739; GO:0005759; GO:0019899; GO:0046872
CHOYP_CLK2.1.1	23C-29C	2.79615673039275	Q91ZA3	PCCA_MOUSE	sp	Q91ZA3	CHOYP_PCCA.2.2	m.45684	sp	PCCA_MOUSE	62.908	674	250	0	55	728	51	724	0	889	PCCA_MOUSE	reviewed	Propionyl-CoA carboxylase alpha chain, mitochondrial (PCCase subunit alpha) (EC 6.4.1.3) (Propanoyl-CoA:carbon dioxide ligase subunit alpha)	Pcca	Mus musculus (Mouse)	724		mitochondrial matrix [GO:0005759]; mitochondrion [GO:0005739]	ATP binding [GO:0005524]; biotin carboxylase activity [GO:0004075]; enzyme binding [GO:0019899]; metal ion binding [GO:0046872]; propionyl-CoA carboxylase activity [GO:0004658]	mitochondrial matrix [GO:0005759]; mitochondrion [GO:0005739]; ATP binding [GO:0005524]; biotin carboxylase activity [GO:0004075]; enzyme binding [GO:0019899]; metal ion binding [GO:0046872]; propionyl-CoA carboxylase activity [GO:0004658]	GO:0004075; GO:0004658; GO:0005524; GO:0005739; GO:0005759; GO:0019899; GO:0046872
CHOYP_NCBP2.1.1	23C-29C	2.91829504313985	B4KCD5	NCBP2_DROMO	sp	B4KCD5	CHOYP_NCBP2.1.1	m.60410	sp	NCBP2_DROMO	77.483	151	34	0	27	177	2	152	7.65e-86	252	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
CHOYP_LOC100208382.1.1	23C-29C	3.06964604803267	P02595	CALM_PATSP	sp	P02595	CHOYP_LOC100208382.1.1	m.12145	sp	CALM_PATSP	36.170	141	89	1	47	187	5	144	2.01e-22	91.3	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
CHOYP_GLOD5.1.1	23C-29C	3.10869924458214	Q502D1	GLOD5_DANRE	sp	Q502D1	CHOYP_GLOD5.1.1	m.25831	sp	GLOD5_DANRE	64.706	136	48	0	22	157	28	163	2e-61	189	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
CHOYP_CBR1.1.1	23C-29C	3.45577173163149	Q8K354	CBR3_MOUSE	sp	Q8K354	CHOYP_CBR1.1.1	m.62756	sp	CBR3_MOUSE	40.794	277	148	5	21	293	6	270	3.73e-67	214	CBR3_MOUSE	reviewed	Carbonyl reductase [NADPH] 3 (EC 1.1.1.184) (NADPH-dependent carbonyl reductase 3)	Cbr3	Mus musculus (Mouse)	277	cognition [GO:0050890]; phylloquinone catabolic process [GO:0042376]	cytosol [GO:0005829]; extracellular space [GO:0005615]; nucleoplasm [GO:0005654]	3-keto sterol reductase activity [GO:0000253]; carbonyl reductase (NADPH) activity [GO:0004090]; NADPH binding [GO:0070402]	cytosol [GO:0005829]; extracellular space [GO:0005615]; nucleoplasm [GO:0005654]; 3-keto sterol reductase activity [GO:0000253]; carbonyl reductase (NADPH) activity [GO:0004090]; NADPH binding [GO:0070402]; cognition [GO:0050890]; phylloquinone catabolic process [GO:0042376]	GO:0000253; GO:0004090; GO:0005615; GO:0005654; GO:0005829; GO:0042376; GO:0050890; GO:0070402
CHOYP_contig_027593	23C-29C	3.49679312869811	O42350	CO1A2_LITCT	sp	O42350	CHOYP_contig_027593	m.31285	sp	CO1A2_LITCT	44.086	1302	636	21	167	1417	95	1355	1.45e-146	485	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
CHOYP_contig_027593	23C-29C	3.49679312869811	O42350	CO1A2_LITCT	sp	O42350	CHOYP_contig_027593	m.31285	sp	CO1A2_LITCT	41.919	959	428	14	160	1018	148	1077	8.69e-76	280	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
CHOYP_contig_027593	23C-29C	3.49679312869811	O42350	CO1A2_LITCT	sp	O42350	CHOYP_contig_027593	m.31285	sp	CO1A2_LITCT	40.269	966	398	15	160	955	121	1077	2.97e-73	273	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
CHOYP_contig_027593	23C-29C	3.49679312869811	O42350	CO1A2_LITCT	sp	O42350	CHOYP_contig_027593	m.31285	sp	CO1A2_LITCT	40.073	821	341	19	157	872	295	1069	3.34e-54	212	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
CHOYP_contig_027593	23C-29C	3.49679312869811	O42350	CO1A2_LITCT	sp	O42350	CHOYP_contig_027593	m.31285	sp	CO1A2_LITCT	44.054	370	183	5	156	519	726	1077	3.47e-28	127	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
CHOYP_HS90A.2.3	23C-29C	3.57946238636119	Q90474	H90A1_DANRE	sp	Q90474	CHOYP_HS90A.2.3	m.21992	sp	H90A1_DANRE	71.275	651	168	6	4	643	83	725	0	939	H90A1_DANRE	reviewed	Heat shock protein HSP 90-alpha 1	hsp90a.1 hsp90 hsp90a hsp90aa1 zgc:86652	Danio rerio (Zebrafish) (Brachydanio rerio)	725	leukocyte migration [GO:0050900]; muscle organ development [GO:0007517]; myofibril assembly [GO:0030239]; positive regulation of nitric oxide biosynthetic process [GO:0045429]; protein folding [GO:0006457]; response to metal ion [GO:0010038]; response to stress [GO:0006950]; sarcomerogenesis [GO:0048769]; skeletal muscle myosin thick filament assembly [GO:0030241]; skeletal muscle thin filament assembly [GO:0030240]; skeletal myofibril assembly [GO:0014866]; striated muscle myosin thick filament assembly [GO:0071688]	A band [GO:0031672]; melanosome [GO:0042470]; perinuclear region of cytoplasm [GO:0048471]; Z disc [GO:0030018]	ATPase activity [GO:0016887]; ATP binding [GO:0005524]; nitric-oxide synthase regulator activity [GO:0030235]; unfolded protein binding [GO:0051082]	A band [GO:0031672]; melanosome [GO:0042470]; perinuclear region of cytoplasm [GO:0048471]; Z disc [GO:0030018]; ATP binding [GO:0005524]; ATPase activity [GO:0016887]; nitric-oxide synthase regulator activity [GO:0030235]; unfolded protein binding [GO:0051082]; leukocyte migration [GO:0050900]; muscle organ development [GO:0007517]; myofibril assembly [GO:0030239]; positive regulation of nitric oxide biosynthetic process [GO:0045429]; protein folding [GO:0006457]; response to metal ion [GO:0010038]; response to stress [GO:0006950]; sarcomerogenesis [GO:0048769]; skeletal muscle myosin thick filament assembly [GO:0030241]; skeletal muscle thin filament assembly [GO:0030240]; skeletal myofibril assembly [GO:0014866]; striated muscle myosin thick filament assembly [GO:0071688]	GO:0005524; GO:0006457; GO:0006950; GO:0007517; GO:0010038; GO:0014866; GO:0016887; GO:0030018; GO:0030235; GO:0030239; GO:0030240; GO:0030241; GO:0031672; GO:0042470; GO:0045429; GO:0048471; GO:0048769; GO:0050900; GO:0051082; GO:0071688
CHOYP_HS90A.2.3	23C-29C	3.57946238636119	Q90474	H90A1_DANRE	sp	Q90474	CHOYP_HS90A.3.3	m.28299	sp	H90A1_DANRE	77.655	631	135	5	21	647	97	725	0	983	H90A1_DANRE	reviewed	Heat shock protein HSP 90-alpha 1	hsp90a.1 hsp90 hsp90a hsp90aa1 zgc:86652	Danio rerio (Zebrafish) (Brachydanio rerio)	725	leukocyte migration [GO:0050900]; muscle organ development [GO:0007517]; myofibril assembly [GO:0030239]; positive regulation of nitric oxide biosynthetic process [GO:0045429]; protein folding [GO:0006457]; response to metal ion [GO:0010038]; response to stress [GO:0006950]; sarcomerogenesis [GO:0048769]; skeletal muscle myosin thick filament assembly [GO:0030241]; skeletal muscle thin filament assembly [GO:0030240]; skeletal myofibril assembly [GO:0014866]; striated muscle myosin thick filament assembly [GO:0071688]	A band [GO:0031672]; melanosome [GO:0042470]; perinuclear region of cytoplasm [GO:0048471]; Z disc [GO:0030018]	ATPase activity [GO:0016887]; ATP binding [GO:0005524]; nitric-oxide synthase regulator activity [GO:0030235]; unfolded protein binding [GO:0051082]	A band [GO:0031672]; melanosome [GO:0042470]; perinuclear region of cytoplasm [GO:0048471]; Z disc [GO:0030018]; ATP binding [GO:0005524]; ATPase activity [GO:0016887]; nitric-oxide synthase regulator activity [GO:0030235]; unfolded protein binding [GO:0051082]; leukocyte migration [GO:0050900]; muscle organ development [GO:0007517]; myofibril assembly [GO:0030239]; positive regulation of nitric oxide biosynthetic process [GO:0045429]; protein folding [GO:0006457]; response to metal ion [GO:0010038]; response to stress [GO:0006950]; sarcomerogenesis [GO:0048769]; skeletal muscle myosin thick filament assembly [GO:0030241]; skeletal muscle thin filament assembly [GO:0030240]; skeletal myofibril assembly [GO:0014866]; striated muscle myosin thick filament assembly [GO:0071688]	GO:0005524; GO:0006457; GO:0006950; GO:0007517; GO:0010038; GO:0014866; GO:0016887; GO:0030018; GO:0030235; GO:0030239; GO:0030240; GO:0030241; GO:0031672; GO:0042470; GO:0045429; GO:0048471; GO:0048769; GO:0050900; GO:0051082; GO:0071688
CHOYP_HS90A.2.3	23C-29C	3.57946238636119	Q90474	H90A1_DANRE	sp	Q90474	CHOYP_HSP90AA1.1.1	m.14867	sp	H90A1_DANRE	78.488	688	144	3	1	685	1	687	0	1094	H90A1_DANRE	reviewed	Heat shock protein HSP 90-alpha 1	hsp90a.1 hsp90 hsp90a hsp90aa1 zgc:86652	Danio rerio (Zebrafish) (Brachydanio rerio)	725	leukocyte migration [GO:0050900]; muscle organ development [GO:0007517]; myofibril assembly [GO:0030239]; positive regulation of nitric oxide biosynthetic process [GO:0045429]; protein folding [GO:0006457]; response to metal ion [GO:0010038]; response to stress [GO:0006950]; sarcomerogenesis [GO:0048769]; skeletal muscle myosin thick filament assembly [GO:0030241]; skeletal muscle thin filament assembly [GO:0030240]; skeletal myofibril assembly [GO:0014866]; striated muscle myosin thick filament assembly [GO:0071688]	A band [GO:0031672]; melanosome [GO:0042470]; perinuclear region of cytoplasm [GO:0048471]; Z disc [GO:0030018]	ATPase activity [GO:0016887]; ATP binding [GO:0005524]; nitric-oxide synthase regulator activity [GO:0030235]; unfolded protein binding [GO:0051082]	A band [GO:0031672]; melanosome [GO:0042470]; perinuclear region of cytoplasm [GO:0048471]; Z disc [GO:0030018]; ATP binding [GO:0005524]; ATPase activity [GO:0016887]; nitric-oxide synthase regulator activity [GO:0030235]; unfolded protein binding [GO:0051082]; leukocyte migration [GO:0050900]; muscle organ development [GO:0007517]; myofibril assembly [GO:0030239]; positive regulation of nitric oxide biosynthetic process [GO:0045429]; protein folding [GO:0006457]; response to metal ion [GO:0010038]; response to stress [GO:0006950]; sarcomerogenesis [GO:0048769]; skeletal muscle myosin thick filament assembly [GO:0030241]; skeletal muscle thin filament assembly [GO:0030240]; skeletal myofibril assembly [GO:0014866]; striated muscle myosin thick filament assembly [GO:0071688]	GO:0005524; GO:0006457; GO:0006950; GO:0007517; GO:0010038; GO:0014866; GO:0016887; GO:0030018; GO:0030235; GO:0030239; GO:0030240; GO:0030241; GO:0031672; GO:0042470; GO:0045429; GO:0048471; GO:0048769; GO:0050900; GO:0051082; GO:0071688
CHOYP_TEKT5.1.1	23C-29C	-2.52272866325341	A6H782	TEKT3_BOVIN	sp	A6H782	CHOYP_TEKT3.1.1	m.37281	sp	TEKT3_BOVIN	51.139	395	193	0	60	454	87	481	8.07e-140	413	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
CHOYP_TEKT5.1.1	23C-29C	-2.52272866325341	A6H782	TEKT3_BOVIN	sp	A6H782	CHOYP_TEKT5.1.1	m.60031	sp	TEKT3_BOVIN	55.839	274	121	0	44	317	216	489	2.55e-107	324	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
CHOYP_FCER2.8.9	23C-29C	-2.44836238301933	P82596	PLC_HALLA	sp	P82596	CHOYP_AJL2.1.1	m.26431	sp	PLC_HALLA	35.878	131	81	3	31	160	2	130	4.71e-22	89.7	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
CHOYP_FCER2.8.9	23C-29C	-2.44836238301933	P82596	PLC_HALLA	sp	P82596	CHOYP_ASGR2.3.4	m.47793	sp	PLC_HALLA	38.346	133	76	5	22	152	2	130	5.27e-22	89.4	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
CHOYP_FCER2.8.9	23C-29C	-2.44836238301933	P82596	PLC_HALLA	sp	P82596	CHOYP_CLEC10A.3.3	m.27236	sp	PLC_HALLA	34.286	140	83	4	39	177	1	132	8.43e-22	89.7	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
CHOYP_FCER2.8.9	23C-29C	-2.44836238301933	P82596	PLC_HALLA	sp	P82596	CHOYP_LEC3.1.1	m.31054	sp	PLC_HALLA	33.577	137	86	4	28	164	1	132	2.51e-22	90.5	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
CHOYP_FCER2.8.9	23C-29C	-2.44836238301933	P82596	PLC_HALLA	sp	P82596	CHOYP_LECG.2.4	m.27530	sp	PLC_HALLA	35.664	143	85	4	20	161	2	138	4.1e-23	92.4	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
CHOYP_FCER2.8.9	23C-29C	-2.44836238301933	P82596	PLC_HALLA	sp	P82596	CHOYP_LOC100371822.1.2	m.6098	sp	PLC_HALLA	36.364	132	81	3	18	149	2	130	1.05e-21	88.6	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
CHOYP_FCER2.8.9	23C-29C	-2.44836238301933	P82596	PLC_HALLA	sp	P82596	CHOYP_LOC100563402.1.1	m.5257	sp	PLC_HALLA	39.695	131	75	4	19	147	2	130	3.6e-22	89.7	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
CHOYP_FCER2.8.9	23C-29C	-2.44836238301933	P82596	PLC_HALLA	sp	P82596	CHOYP_NEMVEDRAFT_V1G196785.1.1	m.30084	sp	PLC_HALLA	40.909	132	72	3	21	151	2	128	2.79e-25	97.8	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
CHOYP_FCER2.8.9	23C-29C	-2.44836238301933	P82596	PLC_HALLA	sp	P82596	CHOYP_PLC.2.5	m.5277	sp	PLC_HALLA	41.085	129	74	2	16	143	1	128	1.2e-25	98.2	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
CHOYP_FCER2.8.9	23C-29C	-2.44836238301933	P82596	PLC_HALLA	sp	P82596	CHOYP_PLC.5.5	m.35927	sp	PLC_HALLA	36.090	133	79	3	109	240	2	129	1.77e-22	92.8	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
CHOYP_DDX46.1.1	23C-29C	-2.35818647368639	Q4TVV3	DDX46_DANRE	sp	Q4TVV3	CHOYP_DDX46.1.1	m.52473	sp	DDX46_DANRE	65.673	906	274	9	122	993	116	1018	0	1179	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
CHOYP_CRE_01395.2.2	23C-29C	-2.327026276539	P22105	TENX_HUMAN	sp	P22105	CHOYP_BM1_57400.7.7	m.66931	sp	TENX_HUMAN	29.637	496	268	41	5	464	204	654	5.94e-30	127	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
CHOYP_CRE_01395.2.2	23C-29C	-2.327026276539	P22105	TENX_HUMAN	sp	P22105	CHOYP_BRAFLDRAFT_235412.2.2	m.58139	sp	TENX_HUMAN	28.247	485	253	37	1	440	300	734	1.32e-23	108	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
CHOYP_CRE_01395.2.2	23C-29C	-2.327026276539	P22105	TENX_HUMAN	sp	P22105	CHOYP_BRAFLDRAFT_235412.2.2	m.58139	sp	TENX_HUMAN	27.406	478	261	34	1	429	207	647	1.96e-23	107	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
CHOYP_CRE_01395.2.2	23C-29C	-2.327026276539	P22105	TENX_HUMAN	sp	P22105	CHOYP_CED1.14.29	m.38768	sp	TENX_HUMAN	29.379	531	248	40	262	721	204	678	8.55e-32	137	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
CHOYP_CRE_01395.2.2	23C-29C	-2.327026276539	P22105	TENX_HUMAN	sp	P22105	CHOYP_CED1.14.29	m.38768	sp	TENX_HUMAN	29.389	507	264	40	200	664	297	751	5.82e-28	125	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
CHOYP_CRE_01395.2.2	23C-29C	-2.327026276539	P22105	TENX_HUMAN	sp	P22105	CHOYP_CED1.14.29	m.38768	sp	TENX_HUMAN	28.141	597	277	45	199	721	227	745	4.31e-26	119	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
CHOYP_CRE_01395.2.2	23C-29C	-2.327026276539	P22105	TENX_HUMAN	sp	P22105	CHOYP_CED1.23.29	m.49745	sp	TENX_HUMAN	29.674	583	270	47	251	747	150	678	1.01e-33	144	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
CHOYP_CRE_01395.2.2	23C-29C	-2.327026276539	P22105	TENX_HUMAN	sp	P22105	CHOYP_CED1.23.29	m.49745	sp	TENX_HUMAN	28.521	568	309	45	194	718	235	748	5.39e-29	129	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
CHOYP_CRE_01395.2.2	23C-29C	-2.327026276539	P22105	TENX_HUMAN	sp	P22105	CHOYP_CRE_01395.2.2	m.44269	sp	TENX_HUMAN	28.205	663	305	46	57	664	204	750	2.34e-34	144	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
CHOYP_CRE_01395.2.2	23C-29C	-2.327026276539	P22105	TENX_HUMAN	sp	P22105	CHOYP_LOC100176721.1.6	m.39201	sp	TENX_HUMAN	36.044	455	220	24	75	501	190	601	6.54e-31	131	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
CHOYP_CRE_01395.2.2	23C-29C	-2.327026276539	P22105	TENX_HUMAN	sp	P22105	CHOYP_LOC100176721.1.6	m.39201	sp	TENX_HUMAN	30.814	516	213	25	29	500	92	507	8.27e-27	119	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
CHOYP_CRE_01395.2.2	23C-29C	-2.327026276539	P22105	TENX_HUMAN	sp	P22105	CHOYP_LOC100176721.1.6	m.39201	sp	TENX_HUMAN	32.563	476	215	22	61	501	326	730	5.38e-26	116	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
CHOYP_CRE_01395.2.2	23C-29C	-2.327026276539	P22105	TENX_HUMAN	sp	P22105	CHOYP_LOC100176721.1.6	m.39201	sp	TENX_HUMAN	31.034	406	158	17	61	391	388	746	7.95e-21	100	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
CHOYP_CRE_01395.2.2	23C-29C	-2.327026276539	P22105	TENX_HUMAN	sp	P22105	CHOYP_LOC100176721.6.6	m.66056	sp	TENX_HUMAN	31.059	557	239	27	20	546	191	632	1.1e-25	116	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
CHOYP_CRE_01395.2.2	23C-29C	-2.327026276539	P22105	TENX_HUMAN	sp	P22105	CHOYP_LOC100176721.6.6	m.66056	sp	TENX_HUMAN	30.216	556	222	26	1	528	328	745	1.07e-21	104	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
CHOYP_CRE_01395.2.2	23C-29C	-2.327026276539	P22105	TENX_HUMAN	sp	P22105	CHOYP_LOC100199605.1.1	m.2421	sp	TENX_HUMAN	28.814	590	304	42	14	544	213	745	1.03e-35	152	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
CHOYP_CRE_01395.2.2	23C-29C	-2.327026276539	P22105	TENX_HUMAN	sp	P22105	CHOYP_LOC100199605.1.1	m.2421	sp	TENX_HUMAN	28.571	504	254	34	356	777	199	678	7.88e-27	123	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
CHOYP_CRE_01395.2.2	23C-29C	-2.327026276539	P22105	TENX_HUMAN	sp	P22105	CHOYP_LOC100199605.1.1	m.2421	sp	TENX_HUMAN	26.316	627	351	39	274	827	213	801	6.9e-26	120	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
CHOYP_CRE_01395.2.2	23C-29C	-2.327026276539	P22105	TENX_HUMAN	sp	P22105	CHOYP_LOC100199605.1.1	m.2421	sp	TENX_HUMAN	27.391	460	232	30	9	401	323	747	2.03e-22	108	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
CHOYP_CRE_01395.2.2	23C-29C	-2.327026276539	P22105	TENX_HUMAN	sp	P22105	CHOYP_LOC100199605.1.1	m.2421	sp	TENX_HUMAN	28.708	418	215	27	415	779	200	587	6.57e-22	107	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
CHOYP_CRE_01395.2.2	23C-29C	-2.327026276539	P22105	TENX_HUMAN	sp	P22105	CHOYP_LOC100369350.2.6	m.42373	sp	TENX_HUMAN	32.889	675	301	32	103	743	201	757	4.93e-56	220	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
CHOYP_CRE_01395.2.2	23C-29C	-2.327026276539	P22105	TENX_HUMAN	sp	P22105	CHOYP_LOC100369350.2.6	m.42373	sp	TENX_HUMAN	32.886	596	279	32	2	531	207	747	6.09e-41	170	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
CHOYP_CRE_01395.2.2	23C-29C	-2.327026276539	P22105	TENX_HUMAN	sp	P22105	CHOYP_LOC100369350.2.6	m.42373	sp	TENX_HUMAN	30.866	635	282	32	154	759	143	649	3.4e-36	154	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
CHOYP_CRE_01395.2.2	23C-29C	-2.327026276539	P22105	TENX_HUMAN	sp	P22105	CHOYP_LOC100641827.2.2	m.37752	sp	TENX_HUMAN	43.519	216	110	7	109	317	4023	4233	3.01e-57	202	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
CHOYP_CRE_01395.2.2	23C-29C	-2.327026276539	P22105	TENX_HUMAN	sp	P22105	CHOYP_LOC575944.3.5	m.24887	sp	TENX_HUMAN	29.195	596	285	47	221	748	154	680	6.24e-34	144	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
CHOYP_CRE_01395.2.2	23C-29C	-2.327026276539	P22105	TENX_HUMAN	sp	P22105	CHOYP_LOC575944.3.5	m.24887	sp	TENX_HUMAN	28.079	609	303	44	219	748	195	747	4.17e-32	138	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
CHOYP_CRE_01395.2.2	23C-29C	-2.327026276539	P22105	TENX_HUMAN	sp	P22105	CHOYP_LOC575944.3.5	m.24887	sp	TENX_HUMAN	28.169	568	311	46	193	717	235	748	5.32e-29	128	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
CHOYP_CRE_01395.2.2	23C-29C	-2.327026276539	P22105	TENX_HUMAN	sp	P22105	CHOYP_LOC579946.4.24	m.25358	sp	TENX_HUMAN	28.849	617	292	47	220	751	193	747	8.87e-37	153	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
