protein	V2	V3	uniprot_acc	V5	V6	V7	GO_ID	GOslim	V4
CHOYP_CLK2.1.1	23C-29C	2.79615673039275	Q91ZA3	PCCA_MOUSE	sp	Q91ZA3	GO:0005654	nucleus	C
CHOYP_CLK2.1.1	23C-29C	2.79615673039275	Q91ZA3	PCCA_MOUSE	sp	Q91ZA3	GO:0005739	mitochondrion	C
CHOYP_CLK2.1.1	23C-29C	2.79615673039275	Q91ZA3	PCCA_MOUSE	sp	Q91ZA3	GO:0005759	mitochondrion	C
CHOYP_CLK2.1.1	23C-29C	2.79615673039275	Q91ZA3	PCCA_MOUSE	sp	Q91ZA3	GO:0005840	translational apparatus	C
CHOYP_CLK2.1.1	23C-29C	2.79615673039275	Q91ZA3	PCCA_MOUSE	sp	Q91ZA3	GO:0006412	protein metabolism	P
CHOYP_CLK2.1.1	23C-29C	2.79615673039275	Q91ZA3	PCCA_MOUSE	sp	Q91ZA3	GO:0006468	protein metabolism	P
CHOYP_CLK2.1.1	23C-29C	2.79615673039275	Q91ZA3	PCCA_MOUSE	sp	Q91ZA3	GO:0008097	nucleic acid binding activity	F
CHOYP_CLK2.1.1	23C-29C	2.79615673039275	Q91ZA3	PCCA_MOUSE	sp	Q91ZA3	GO:0010212	other biological processes	P
CHOYP_CLK2.1.1	23C-29C	2.79615673039275	Q91ZA3	PCCA_MOUSE	sp	Q91ZA3	GO:0016604	nucleus	C
CHOYP_CLK2.1.1	23C-29C	2.79615673039275	Q91ZA3	PCCA_MOUSE	sp	Q91ZA3	GO:0016607	nucleus	C
CHOYP_CLK2.1.1	23C-29C	2.79615673039275	Q91ZA3	PCCA_MOUSE	sp	Q91ZA3	GO:0019899	other molecular function	F
CHOYP_CLK2.1.1	23C-29C	2.79615673039275	Q91ZA3	PCCA_MOUSE	sp	Q91ZA3	GO:0032526	other biological processes	P
CHOYP_CLK2.1.1	23C-29C	2.79615673039275	Q91ZA3	PCCA_MOUSE	sp	Q91ZA3	GO:0042802	other molecular function	F
CHOYP_CLK2.1.1	23C-29C	2.79615673039275	Q91ZA3	PCCA_MOUSE	sp	Q91ZA3	GO:0043484	RNA metabolism	P
CHOYP_CLK2.1.1	23C-29C	2.79615673039275	Q91ZA3	PCCA_MOUSE	sp	Q91ZA3	GO:0045721	other metabolic processes	P
CHOYP_CLK2.1.1	23C-29C	2.79615673039275	Q91ZA3	PCCA_MOUSE	sp	Q91ZA3	GO:0046777	protein metabolism	P
CHOYP_CLK2.1.1	23C-29C	2.79615673039275	Q91ZA3	PCCA_MOUSE	sp	Q91ZA3	GO:0046872	other molecular function	F
CHOYP_NCBP2.1.1	23C-29C	2.91829504313985	B4KCD5	NCBP2_DROMO	sp	B4KCD5	GO:0000339	nucleic acid binding activity	F
CHOYP_NCBP2.1.1	23C-29C	2.91829504313985	B4KCD5	NCBP2_DROMO	sp	B4KCD5	GO:0005846	other cellular component	C
CHOYP_NCBP2.1.1	23C-29C	2.91829504313985	B4KCD5	NCBP2_DROMO	sp	B4KCD5	GO:0030422	RNA metabolism	P
CHOYP_NCBP2.1.1	23C-29C	2.91829504313985	B4KCD5	NCBP2_DROMO	sp	B4KCD5	GO:0031053	RNA metabolism	P
CHOYP_NCBP2.1.1	23C-29C	2.91829504313985	B4KCD5	NCBP2_DROMO	sp	B4KCD5	GO:0045071	other biological processes	P
CHOYP_NCBP2.1.1	23C-29C	2.91829504313985	B4KCD5	NCBP2_DROMO	sp	B4KCD5	GO:0045292	RNA metabolism	P
CHOYP_NCBP2.1.1	23C-29C	2.91829504313985	B4KCD5	NCBP2_DROMO	sp	B4KCD5	GO:0071011	nucleus	None
CHOYP_NCBP2.1.1	23C-29C	2.91829504313985	B4KCD5	NCBP2_DROMO	sp	B4KCD5	GO:0071013	nucleus	None
CHOYP_LOC100208382.1.1	23C-29C	3.06964604803267	P02595	CALM_PATSP	sp	P02595	GO:0005509	other molecular function	F
CHOYP_GLOD5.1.1	23C-29C	3.10869924458214	Q502D1	GLOD5_DANRE	sp	Q502D1	NA	NA	NA
CHOYP_CBR1.1.1	23C-29C	3.45577173163149	Q8K354	CBR3_MOUSE	sp	Q8K354	GO:0000253	other molecular function	F
CHOYP_CBR1.1.1	23C-29C	3.45577173163149	Q8K354	CBR3_MOUSE	sp	Q8K354	GO:0004090	other molecular function	F
CHOYP_CBR1.1.1	23C-29C	3.45577173163149	Q8K354	CBR3_MOUSE	sp	Q8K354	GO:0005615	non-structural extracellular	C
CHOYP_CBR1.1.1	23C-29C	3.45577173163149	Q8K354	CBR3_MOUSE	sp	Q8K354	GO:0005654	nucleus	C
CHOYP_CBR1.1.1	23C-29C	3.45577173163149	Q8K354	CBR3_MOUSE	sp	Q8K354	GO:0005829	cytosol	C
CHOYP_CBR1.1.1	23C-29C	3.45577173163149	Q8K354	CBR3_MOUSE	sp	Q8K354	GO:0042376	other metabolic processes	P
CHOYP_CBR1.1.1	23C-29C	3.45577173163149	Q8K354	CBR3_MOUSE	sp	Q8K354	GO:0050890	other biological processes	P
CHOYP_CBR1.1.1	23C-29C	3.45577173163149	Q8K354	CBR3_MOUSE	sp	Q8K354	GO:0070402	other molecular function	F
CHOYP_contig_027593	23C-29C	3.49679312869811	O42350	CO1A2_LITCT	sp	O42350	GO:0005201	extracellular structural activity	F
CHOYP_contig_027593	23C-29C	3.49679312869811	O42350	CO1A2_LITCT	sp	O42350	GO:0005578	extracellular matrix	C
CHOYP_contig_027593	23C-29C	3.49679312869811	O42350	CO1A2_LITCT	sp	O42350	GO:0005581	extracellular matrix	C
CHOYP_contig_027593	23C-29C	3.49679312869811	O42350	CO1A2_LITCT	sp	O42350	GO:0046872	other molecular function	F
CHOYP_HS90A.2.3	23C-29C	3.57946238636119	Q90474	H90A1_DANRE	sp	Q90474	GO:0005524	other molecular function	F
CHOYP_HS90A.2.3	23C-29C	3.57946238636119	Q90474	H90A1_DANRE	sp	Q90474	GO:0006457	protein metabolism	P
CHOYP_HS90A.2.3	23C-29C	3.57946238636119	Q90474	H90A1_DANRE	sp	Q90474	GO:0006950	stress response	P
CHOYP_HS90A.2.3	23C-29C	3.57946238636119	Q90474	H90A1_DANRE	sp	Q90474	GO:0007517	developmental processes	P
CHOYP_HS90A.2.3	23C-29C	3.57946238636119	Q90474	H90A1_DANRE	sp	Q90474	GO:0010038	other biological processes	P
CHOYP_HS90A.2.3	23C-29C	3.57946238636119	Q90474	H90A1_DANRE	sp	Q90474	GO:0014866	cell organization and biogenesis	P
CHOYP_HS90A.2.3	23C-29C	3.57946238636119	Q90474	H90A1_DANRE	sp	Q90474	GO:0014866	developmental processes	P
CHOYP_HS90A.2.3	23C-29C	3.57946238636119	Q90474	H90A1_DANRE	sp	Q90474	GO:0016887	other molecular function	F
CHOYP_HS90A.2.3	23C-29C	3.57946238636119	Q90474	H90A1_DANRE	sp	Q90474	GO:0030018	other cellular component	C
CHOYP_HS90A.2.3	23C-29C	3.57946238636119	Q90474	H90A1_DANRE	sp	Q90474	GO:0030235	enzyme regulator activity	F
CHOYP_HS90A.2.3	23C-29C	3.57946238636119	Q90474	H90A1_DANRE	sp	Q90474	GO:0030239	cell organization and biogenesis	P
CHOYP_HS90A.2.3	23C-29C	3.57946238636119	Q90474	H90A1_DANRE	sp	Q90474	GO:0030239	developmental processes	P
CHOYP_HS90A.2.3	23C-29C	3.57946238636119	Q90474	H90A1_DANRE	sp	Q90474	GO:0030240	cell organization and biogenesis	P
CHOYP_HS90A.2.3	23C-29C	3.57946238636119	Q90474	H90A1_DANRE	sp	Q90474	GO:0030240	developmental processes	P
CHOYP_HS90A.2.3	23C-29C	3.57946238636119	Q90474	H90A1_DANRE	sp	Q90474	GO:0030241	cell organization and biogenesis	P
CHOYP_HS90A.2.3	23C-29C	3.57946238636119	Q90474	H90A1_DANRE	sp	Q90474	GO:0030241	developmental processes	P
CHOYP_HS90A.2.3	23C-29C	3.57946238636119	Q90474	H90A1_DANRE	sp	Q90474	GO:0031672	other cellular component	C
CHOYP_HS90A.2.3	23C-29C	3.57946238636119	Q90474	H90A1_DANRE	sp	Q90474	GO:0042470	other cellular component	C
CHOYP_HS90A.2.3	23C-29C	3.57946238636119	Q90474	H90A1_DANRE	sp	Q90474	GO:0045429	other metabolic processes	P
CHOYP_HS90A.2.3	23C-29C	3.57946238636119	Q90474	H90A1_DANRE	sp	Q90474	GO:0048471	other cellular component	C
CHOYP_HS90A.2.3	23C-29C	3.57946238636119	Q90474	H90A1_DANRE	sp	Q90474	GO:0048769	cell organization and biogenesis	P
CHOYP_HS90A.2.3	23C-29C	3.57946238636119	Q90474	H90A1_DANRE	sp	Q90474	GO:0048769	developmental processes	P
CHOYP_HS90A.2.3	23C-29C	3.57946238636119	Q90474	H90A1_DANRE	sp	Q90474	GO:0050900	other biological processes	P
CHOYP_HS90A.2.3	23C-29C	3.57946238636119	Q90474	H90A1_DANRE	sp	Q90474	GO:0051082	other molecular function	F
CHOYP_TEKT5.1.1	23C-29C	-2.52272866325341	A6H782	TEKT3_BOVIN	sp	A6H782	GO:0001954	cell adhesion	P
CHOYP_TEKT5.1.1	23C-29C	-2.52272866325341	A6H782	TEKT3_BOVIN	sp	A6H782	GO:0002080	other membranes	C
CHOYP_TEKT5.1.1	23C-29C	-2.52272866325341	A6H782	TEKT3_BOVIN	sp	A6H782	GO:0002080	other membranes	C
CHOYP_TEKT5.1.1	23C-29C	-2.52272866325341	A6H782	TEKT3_BOVIN	sp	A6H782	GO:0003779	cytoskeletal activity	F
CHOYP_TEKT5.1.1	23C-29C	-2.52272866325341	A6H782	TEKT3_BOVIN	sp	A6H782	GO:0005178	signal transduction activity	F
CHOYP_TEKT5.1.1	23C-29C	-2.52272866325341	A6H782	TEKT3_BOVIN	sp	A6H782	GO:0005634	nucleus	C
CHOYP_TEKT5.1.1	23C-29C	-2.52272866325341	A6H782	TEKT3_BOVIN	sp	A6H782	GO:0005634	nucleus	C
CHOYP_TEKT5.1.1	23C-29C	-2.52272866325341	A6H782	TEKT3_BOVIN	sp	A6H782	GO:0005654	nucleus	C
CHOYP_TEKT5.1.1	23C-29C	-2.52272866325341	A6H782	TEKT3_BOVIN	sp	A6H782	GO:0005737	other cellular component	C
CHOYP_TEKT5.1.1	23C-29C	-2.52272866325341	A6H782	TEKT3_BOVIN	sp	A6H782	GO:0005856	cytoskeleton	C
CHOYP_TEKT5.1.1	23C-29C	-2.52272866325341	A6H782	TEKT3_BOVIN	sp	A6H782	GO:0005874	cytoskeleton	C
CHOYP_TEKT5.1.1	23C-29C	-2.52272866325341	A6H782	TEKT3_BOVIN	sp	A6H782	GO:0005874	cytoskeleton	C
CHOYP_TEKT5.1.1	23C-29C	-2.52272866325341	A6H782	TEKT3_BOVIN	sp	A6H782	GO:0005886	other membranes	C
CHOYP_TEKT5.1.1	23C-29C	-2.52272866325341	A6H782	TEKT3_BOVIN	sp	A6H782	GO:0005886	plasma membrane	C
CHOYP_TEKT5.1.1	23C-29C	-2.52272866325341	A6H782	TEKT3_BOVIN	sp	A6H782	GO:0006936	other biological processes	P
CHOYP_TEKT5.1.1	23C-29C	-2.52272866325341	A6H782	TEKT3_BOVIN	sp	A6H782	GO:0007517	developmental processes	P
CHOYP_TEKT5.1.1	23C-29C	-2.52272866325341	A6H782	TEKT3_BOVIN	sp	A6H782	GO:0007528	cell organization and biogenesis	P
CHOYP_TEKT5.1.1	23C-29C	-2.52272866325341	A6H782	TEKT3_BOVIN	sp	A6H782	GO:0007528	developmental processes	P
CHOYP_TEKT5.1.1	23C-29C	-2.52272866325341	A6H782	TEKT3_BOVIN	sp	A6H782	GO:0008270	other molecular function	F
CHOYP_TEKT5.1.1	23C-29C	-2.52272866325341	A6H782	TEKT3_BOVIN	sp	A6H782	GO:0014894	other biological processes	P
CHOYP_TEKT5.1.1	23C-29C	-2.52272866325341	A6H782	TEKT3_BOVIN	sp	A6H782	GO:0016010	other membranes	C
CHOYP_TEKT5.1.1	23C-29C	-2.52272866325341	A6H782	TEKT3_BOVIN	sp	A6H782	GO:0016010	plasma membrane	C
CHOYP_TEKT5.1.1	23C-29C	-2.52272866325341	A6H782	TEKT3_BOVIN	sp	A6H782	GO:0016020	other membranes	C
CHOYP_TEKT5.1.1	23C-29C	-2.52272866325341	A6H782	TEKT3_BOVIN	sp	A6H782	GO:0017166	cytoskeletal activity	F
CHOYP_TEKT5.1.1	23C-29C	-2.52272866325341	A6H782	TEKT3_BOVIN	sp	A6H782	GO:0019901	other molecular function	F
CHOYP_TEKT5.1.1	23C-29C	-2.52272866325341	A6H782	TEKT3_BOVIN	sp	A6H782	GO:0030054	other membranes	C
CHOYP_TEKT5.1.1	23C-29C	-2.52272866325341	A6H782	TEKT3_BOVIN	sp	A6H782	GO:0030054	plasma membrane	C
CHOYP_TEKT5.1.1	23C-29C	-2.52272866325341	A6H782	TEKT3_BOVIN	sp	A6H782	GO:0030175	other cellular component	C
CHOYP_TEKT5.1.1	23C-29C	-2.52272866325341	A6H782	TEKT3_BOVIN	sp	A6H782	GO:0030317	other biological processes	P
CHOYP_TEKT5.1.1	23C-29C	-2.52272866325341	A6H782	TEKT3_BOVIN	sp	A6H782	GO:0030317	other biological processes	P
CHOYP_TEKT5.1.1	23C-29C	-2.52272866325341	A6H782	TEKT3_BOVIN	sp	A6H782	GO:0030426	other cellular component	C
CHOYP_TEKT5.1.1	23C-29C	-2.52272866325341	A6H782	TEKT3_BOVIN	sp	A6H782	GO:0030864	cytoskeleton	C
CHOYP_TEKT5.1.1	23C-29C	-2.52272866325341	A6H782	TEKT3_BOVIN	sp	A6H782	GO:0031527	other membranes	C
CHOYP_TEKT5.1.1	23C-29C	-2.52272866325341	A6H782	TEKT3_BOVIN	sp	A6H782	GO:0031527	plasma membrane	C
CHOYP_TEKT5.1.1	23C-29C	-2.52272866325341	A6H782	TEKT3_BOVIN	sp	A6H782	GO:0031594	other cellular component	C
CHOYP_TEKT5.1.1	23C-29C	-2.52272866325341	A6H782	TEKT3_BOVIN	sp	A6H782	GO:0042383	other membranes	C
CHOYP_TEKT5.1.1	23C-29C	-2.52272866325341	A6H782	TEKT3_BOVIN	sp	A6H782	GO:0042383	plasma membrane	C
CHOYP_TEKT5.1.1	23C-29C	-2.52272866325341	A6H782	TEKT3_BOVIN	sp	A6H782	GO:0043234	other cellular component	C
CHOYP_TEKT5.1.1	23C-29C	-2.52272866325341	A6H782	TEKT3_BOVIN	sp	A6H782	GO:0045211	other membranes	C
CHOYP_TEKT5.1.1	23C-29C	-2.52272866325341	A6H782	TEKT3_BOVIN	sp	A6H782	GO:0051015	cytoskeletal activity	F
CHOYP_TEKT5.1.1	23C-29C	-2.52272866325341	A6H782	TEKT3_BOVIN	sp	A6H782	GO:0060271	cell organization and biogenesis	P
CHOYP_TEKT5.1.1	23C-29C	-2.52272866325341	A6H782	TEKT3_BOVIN	sp	A6H782	GO:0060271	cell organization and biogenesis	P
CHOYP_TEKT5.1.1	23C-29C	-2.52272866325341	A6H782	TEKT3_BOVIN	sp	A6H782	GO:0060294	other biological processes	P
CHOYP_TEKT5.1.1	23C-29C	-2.52272866325341	A6H782	TEKT3_BOVIN	sp	A6H782	GO:0060294	other biological processes	P
CHOYP_TEKT5.1.1	23C-29C	-2.52272866325341	A6H782	TEKT3_BOVIN	sp	A6H782	GO:0070062	non-structural extracellular	C
CHOYP_TEKT5.1.1	23C-29C	-2.52272866325341	A6H782	TEKT3_BOVIN	sp	A6H782	GO:0070062	non-structural extracellular	C
CHOYP_FCER2.8.9	23C-29C	-2.44836238301933	P82596	PLC_HALLA	sp	P82596	NA	NA	NA
CHOYP_DDX46.1.1	23C-29C	-2.35818647368639	Q4TVV3	DDX46_DANRE	sp	Q4TVV3	GO:0000398	RNA metabolism	P
CHOYP_DDX46.1.1	23C-29C	-2.35818647368639	Q4TVV3	DDX46_DANRE	sp	Q4TVV3	GO:0003723	nucleic acid binding activity	F
CHOYP_DDX46.1.1	23C-29C	-2.35818647368639	Q4TVV3	DDX46_DANRE	sp	Q4TVV3	GO:0004004	other molecular function	F
CHOYP_DDX46.1.1	23C-29C	-2.35818647368639	Q4TVV3	DDX46_DANRE	sp	Q4TVV3	GO:0005524	other molecular function	F
CHOYP_DDX46.1.1	23C-29C	-2.35818647368639	Q4TVV3	DDX46_DANRE	sp	Q4TVV3	GO:0005730	nucleus	C
CHOYP_DDX46.1.1	23C-29C	-2.35818647368639	Q4TVV3	DDX46_DANRE	sp	Q4TVV3	GO:0005737	other cellular component	C
CHOYP_DDX46.1.1	23C-29C	-2.35818647368639	Q4TVV3	DDX46_DANRE	sp	Q4TVV3	GO:0007420	developmental processes	P
CHOYP_DDX46.1.1	23C-29C	-2.35818647368639	Q4TVV3	DDX46_DANRE	sp	Q4TVV3	GO:0010468	other metabolic processes	P
CHOYP_DDX46.1.1	23C-29C	-2.35818647368639	Q4TVV3	DDX46_DANRE	sp	Q4TVV3	GO:0010501	RNA metabolism	P
CHOYP_DDX46.1.1	23C-29C	-2.35818647368639	Q4TVV3	DDX46_DANRE	sp	Q4TVV3	GO:0015030	nucleus	C
CHOYP_DDX46.1.1	23C-29C	-2.35818647368639	Q4TVV3	DDX46_DANRE	sp	Q4TVV3	GO:0016607	nucleus	C
CHOYP_DDX46.1.1	23C-29C	-2.35818647368639	Q4TVV3	DDX46_DANRE	sp	Q4TVV3	GO:0031017	developmental processes	P
CHOYP_DDX46.1.1	23C-29C	-2.35818647368639	Q4TVV3	DDX46_DANRE	sp	Q4TVV3	GO:0045621	developmental processes	P
CHOYP_DDX46.1.1	23C-29C	-2.35818647368639	Q4TVV3	DDX46_DANRE	sp	Q4TVV3	GO:0045648	developmental processes	P
CHOYP_DDX46.1.1	23C-29C	-2.35818647368639	Q4TVV3	DDX46_DANRE	sp	Q4TVV3	GO:0048546	developmental processes	P
CHOYP_DDX46.1.1	23C-29C	-2.35818647368639	Q4TVV3	DDX46_DANRE	sp	Q4TVV3	GO:0060216	developmental processes	P
CHOYP_CRE_01395.2.2	23C-29C	-2.327026276539	P22105	TENX_HUMAN	sp	P22105	GO:0005178	signal transduction activity	F
CHOYP_CRE_01395.2.2	23C-29C	-2.327026276539	P22105	TENX_HUMAN	sp	P22105	GO:0005578	extracellular matrix	C
CHOYP_CRE_01395.2.2	23C-29C	-2.327026276539	P22105	TENX_HUMAN	sp	P22105	GO:0005615	non-structural extracellular	C
CHOYP_CRE_01395.2.2	23C-29C	-2.327026276539	P22105	TENX_HUMAN	sp	P22105	GO:0005622	other cellular component	C
CHOYP_CRE_01395.2.2	23C-29C	-2.327026276539	P22105	TENX_HUMAN	sp	P22105	GO:0007155	cell adhesion	P
CHOYP_CRE_01395.2.2	23C-29C	-2.327026276539	P22105	TENX_HUMAN	sp	P22105	GO:0008201	other molecular function	F
CHOYP_CRE_01395.2.2	23C-29C	-2.327026276539	P22105	TENX_HUMAN	sp	P22105	GO:0030036	cell organization and biogenesis	P
CHOYP_CRE_01395.2.2	23C-29C	-2.327026276539	P22105	TENX_HUMAN	sp	P22105	GO:0030199	cell organization and biogenesis	P
CHOYP_CRE_01395.2.2	23C-29C	-2.327026276539	P22105	TENX_HUMAN	sp	P22105	GO:0032963	other metabolic processes	P
CHOYP_CRE_01395.2.2	23C-29C	-2.327026276539	P22105	TENX_HUMAN	sp	P22105	GO:0048251	cell organization and biogenesis	P
CHOYP_CRE_01395.2.2	23C-29C	-2.327026276539	P22105	TENX_HUMAN	sp	P22105	GO:0070062	non-structural extracellular	C
CHOYP_NRDC.1.1	23C-29C	-2.29797811894183	Q8BHG1	NRDC_MOUSE	sp	Q8BHG1	GO:0004222	other molecular function	F
CHOYP_NRDC.1.1	23C-29C	-2.29797811894183	Q8BHG1	NRDC_MOUSE	sp	Q8BHG1	GO:0005739	mitochondrion	C
CHOYP_NRDC.1.1	23C-29C	-2.29797811894183	Q8BHG1	NRDC_MOUSE	sp	Q8BHG1	GO:0008233	other molecular function	F
CHOYP_NRDC.1.1	23C-29C	-2.29797811894183	Q8BHG1	NRDC_MOUSE	sp	Q8BHG1	GO:0046872	other molecular function	F
CHOYP_NRDC.1.1	23C-29C	-2.29797811894183	Q8BHG1	NRDC_MOUSE	sp	Q8BHG1	GO:0051044	protein metabolism	P
CHOYP_NRDC.1.1	23C-29C	-2.29797811894183	Q8BHG1	NRDC_MOUSE	sp	Q8BHG1	GO:0052548	other biological processes	P
CHOYP_LOC410403.1.1	23C-29C	-2.262251070603	Q5F3J5	PSME3_CHICK	sp	Q5F3J5	GO:0000502	other cellular component	C
CHOYP_LOC410403.1.1	23C-29C	-2.262251070603	Q5F3J5	PSME3_CHICK	sp	Q5F3J5	GO:0002039	other molecular function	F
CHOYP_LOC410403.1.1	23C-29C	-2.262251070603	Q5F3J5	PSME3_CHICK	sp	Q5F3J5	GO:0005654	nucleus	C
CHOYP_LOC410403.1.1	23C-29C	-2.262251070603	Q5F3J5	PSME3_CHICK	sp	Q5F3J5	GO:0005737	other cellular component	C
CHOYP_LOC410403.1.1	23C-29C	-2.262251070603	Q5F3J5	PSME3_CHICK	sp	Q5F3J5	GO:0005829	cytosol	C
CHOYP_LOC410403.1.1	23C-29C	-2.262251070603	Q5F3J5	PSME3_CHICK	sp	Q5F3J5	GO:0008537	other cellular component	C
CHOYP_LOC410403.1.1	23C-29C	-2.262251070603	Q5F3J5	PSME3_CHICK	sp	Q5F3J5	GO:0010950	other biological processes	P
CHOYP_LOC410403.1.1	23C-29C	-2.262251070603	Q5F3J5	PSME3_CHICK	sp	Q5F3J5	GO:0016020	other membranes	C
CHOYP_LOC410403.1.1	23C-29C	-2.262251070603	Q5F3J5	PSME3_CHICK	sp	Q5F3J5	GO:0042802	other molecular function	F
CHOYP_LOC100709493.2.2	23C-29C	-2.18931707640837	A6NHC0	CAN8_HUMAN	sp	A6NHC0	GO:0004198	other molecular function	F
CHOYP_LOC100709493.2.2	23C-29C	-2.18931707640837	A6NHC0	CAN8_HUMAN	sp	A6NHC0	GO:0005509	other molecular function	F
CHOYP_LOC100709493.2.2	23C-29C	-2.18931707640837	A6NHC0	CAN8_HUMAN	sp	A6NHC0	GO:0005737	other cellular component	C
CHOYP_LOC100709493.2.2	23C-29C	-2.18931707640837	A6NHC0	CAN8_HUMAN	sp	A6NHC0	GO:0005794	ER/Golgi	C
CHOYP_LOC100709493.2.2	23C-29C	-2.18931707640837	A6NHC0	CAN8_HUMAN	sp	A6NHC0	GO:0006508	protein metabolism	P
CHOYP_LOC100709493.2.2	23C-29C	-2.18931707640837	A6NHC0	CAN8_HUMAN	sp	A6NHC0	GO:0007586	other biological processes	P
CHOYP_PCCB.2.2	23C-29C	-4.43731576518277	P05166	PCCB_HUMAN	sp	P05166	GO:0004658	other molecular function	F
CHOYP_PCCB.2.2	23C-29C	-4.43731576518277	P05166	PCCB_HUMAN	sp	P05166	GO:0005524	other molecular function	F
CHOYP_PCCB.2.2	23C-29C	-4.43731576518277	P05166	PCCB_HUMAN	sp	P05166	GO:0005739	mitochondrion	C
CHOYP_PCCB.2.2	23C-29C	-4.43731576518277	P05166	PCCB_HUMAN	sp	P05166	GO:0005759	mitochondrion	C
CHOYP_PCCB.2.2	23C-29C	-4.43731576518277	P05166	PCCB_HUMAN	sp	P05166	GO:0005829	cytosol	C
CHOYP_PCCB.2.2	23C-29C	-4.43731576518277	P05166	PCCB_HUMAN	sp	P05166	GO:0006768	other metabolic processes	P
CHOYP_PCCB.2.2	23C-29C	-4.43731576518277	P05166	PCCB_HUMAN	sp	P05166	GO:0009062	other metabolic processes	P
CHOYP_PCCB.2.2	23C-29C	-4.43731576518277	P05166	PCCB_HUMAN	sp	P05166	GO:0016421	other molecular function	F
CHOYP_PCCB.2.2	23C-29C	-4.43731576518277	P05166	PCCB_HUMAN	sp	P05166	GO:0019626	other metabolic processes	P
CHOYP_BRAFLDRAFT_208293.6.20	23C-29C	-2.13598588321913	Q96MM6	HS12B_HUMAN	sp	Q96MM6	GO:0005524	other molecular function	F
CHOYP_LYAM3.2.4	23C-29C	-2.08635550180659	P98109	LYAM3_SHEEP	sp	P98109	NA	NA	NA
CHOYP_ISCW_ISCW014398.1.3	23C-29C	-2.06707062635354	Q5ZML3	SRSF1_CHICK	sp	Q5ZML3	GO:0003723	nucleic acid binding activity	F
CHOYP_ISCW_ISCW014398.1.3	23C-29C	-2.06707062635354	Q5ZML3	SRSF1_CHICK	sp	Q5ZML3	GO:0005737	other cellular component	C
CHOYP_ISCW_ISCW014398.1.3	23C-29C	-2.06707062635354	Q5ZML3	SRSF1_CHICK	sp	Q5ZML3	GO:0006397	RNA metabolism	P
CHOYP_ISCW_ISCW014398.1.3	23C-29C	-2.06707062635354	Q5ZML3	SRSF1_CHICK	sp	Q5ZML3	GO:0008380	RNA metabolism	P
CHOYP_ISCW_ISCW014398.1.3	23C-29C	-2.06707062635354	Q5ZML3	SRSF1_CHICK	sp	Q5ZML3	GO:0016607	nucleus	C
CHOYP_DNMT1.1.1	23C-29C	-2.0263393173234	Q92072	DNMT1_CHICK	sp	Q92072	GO:0003677	nucleic acid binding activity	F
CHOYP_DNMT1.1.1	23C-29C	-2.0263393173234	Q92072	DNMT1_CHICK	sp	Q92072	GO:0003886	other molecular function	F
CHOYP_DNMT1.1.1	23C-29C	-2.0263393173234	Q92072	DNMT1_CHICK	sp	Q92072	GO:0005634	nucleus	C
CHOYP_DNMT1.1.1	23C-29C	-2.0263393173234	Q92072	DNMT1_CHICK	sp	Q92072	GO:0006351	RNA metabolism	P
CHOYP_DNMT1.1.1	23C-29C	-2.0263393173234	Q92072	DNMT1_CHICK	sp	Q92072	GO:0007265	signal transduction	P
CHOYP_DNMT1.1.1	23C-29C	-2.0263393173234	Q92072	DNMT1_CHICK	sp	Q92072	GO:0008270	other molecular function	F
CHOYP_BRAFLDRAFT_120058.1.1	23C-29C	-4.35886178063794	Q8WWB3	DYDC1_HUMAN	sp	Q8WWB3	NA	NA	NA
CHOYP_LRRF2.2.2	23C-29C	-4.00727332463592	Q2T9W6	LRRF2_BOVIN	sp	Q2T9W6	GO:0006355	RNA metabolism	P
CHOYP_LRRF2.2.2	23C-29C	-4.00727332463592	Q2T9W6	LRRF2_BOVIN	sp	Q2T9W6	GO:0016055	signal transduction	P
CHOYP_BRAFLDRAFT_126379.1.3	23C-29C	-3.73314389144942	A2VDD2	TC1DB_XENLA	sp	A2VDD2	NA	NA	NA
CHOYP_BRAFLDRAFT_265162.1.3	23C-29C	-3.46636807954102	Q5EAR5	TRPT1_DANRE	sp	Q5EAR5	GO:0000215	other molecular function	F
CHOYP_BRAFLDRAFT_265162.1.3	23C-29C	-3.46636807954102	Q5EAR5	TRPT1_DANRE	sp	Q5EAR5	GO:0006388	RNA metabolism	P
CHOYP_LOC100377780.8.11	23C-29C	-3.34507255680141	Q53G44	IF44L_HUMAN	sp	Q53G44	GO:0005525	other molecular function	F
CHOYP_LOC100377780.8.11	23C-29C	-3.34507255680141	Q53G44	IF44L_HUMAN	sp	Q53G44	GO:0005737	other cellular component	C
CHOYP_LOC100377780.8.11	23C-29C	-3.34507255680141	Q53G44	IF44L_HUMAN	sp	Q53G44	GO:0051607	stress response	P
CHOYP_LOC100890099.1.1	23C-29C	-3.22952859428152	P53486	ACTB3_TAKRU	sp	P53486	GO:0005524	other molecular function	F
CHOYP_LOC100890099.1.1	23C-29C	-3.22952859428152	P53486	ACTB3_TAKRU	sp	P53486	GO:0005524	other molecular function	F
CHOYP_LOC100890099.1.1	23C-29C	-3.22952859428152	P53486	ACTB3_TAKRU	sp	P53486	GO:0005737	other cellular component	C
CHOYP_LOC100890099.1.1	23C-29C	-3.22952859428152	P53486	ACTB3_TAKRU	sp	P53486	GO:0005737	other cellular component	C
